Date,strategy,side,signal,market_state,pred_conf,entry_price,exit_price,intraday_ret,ret
2025-10-10,markov_oos_thresh,short,-1.0,bullish,0.7657657657657657,6740.490234375,6552.509765625,-0.027888248808868754,0.027888248808868754
2025-10-13,markov_oos_argmax,long,1.0,bullish,0.7567567567567568,6622.52978515625,6654.72021484375,0.00486074517318924,0.00486074517318924
2025-10-13,direct_oos,short,-1.0,bullish,,6622.52978515625,6654.72021484375,0.00486074517318924,-0.00486074517318924
2025-10-13,markov_oos_thresh,long,1.0,bullish,0.7567567567567568,6622.52978515625,6654.72021484375,0.00486074517318924,0.00486074517318924
2025-10-14,direct_oos,short,-1.0,bearish,,6602.490234375,6644.31005859375,0.006333947152397323,-0.006333947152397323
2025-10-14,markov_oos_thresh,long,1.0,bearish,0.7567567567567568,6602.490234375,6644.31005859375,0.006333947152397323,0.006333947152397323
2025-10-14,markov_oos_argmax,long,1.0,bearish,0.7567567567567568,6602.490234375,6644.31005859375,0.006333947152397323,0.006333947152397323
2025-10-15,markov_oos_thresh,short,-1.0,bearish,0.7657657657657657,6688.27001953125,6671.06005859375,-0.002573155821646411,0.002573155821646411
2025-10-15,markov_oos_argmax,short,-1.0,bearish,0.7657657657657657,6688.27001953125,6671.06005859375,-0.002573155821646411,0.002573155821646411
2025-10-15,direct_oos,short,-1.0,bearish,,6688.27001953125,6671.06005859375,-0.002573155821646411,0.002573155821646411
2025-10-16,direct_oos,short,-1.0,bullish,,6689.02001953125,6629.06982421875,-0.008962478081610104,0.008962478081610104
2025-10-16,markov_oos_argmax,short,-1.0,bullish,0.7657657657657657,6689.02001953125,6629.06982421875,-0.008962478081610104,0.008962478081610104
2025-10-16,markov_oos_thresh,short,-1.0,bullish,0.7657657657657657,6689.02001953125,6629.06982421875,-0.008962478081610104,0.008962478081610104
2025-10-17,markov_oos_thresh,long,1.0,bearish,0.7567567567567568,6613.27001953125,6664.009765625,0.0076724140922566075,0.0076724140922566075
2025-10-17,markov_oos_argmax,long,1.0,bearish,0.7567567567567568,6613.27001953125,6664.009765625,0.0076724140922566075,0.0076724140922566075
2025-10-17,direct_oos,short,-1.0,bearish,,6613.27001953125,6664.009765625,0.0076724140922566075,-0.0076724140922566075
2025-10-20,markov_oos_thresh,short,-1.0,bearish,0.7657657657657657,6690.0498046875,6735.1298828125,0.006738377058630229,-0.006738377058630229
2025-10-20,direct_oos,long,1.0,bearish,,6690.0498046875,6735.1298828125,0.006738377058630229,0.006738377058630229
2025-10-20,markov_oos_argmax,short,-1.0,bearish,0.7657657657657657,6690.0498046875,6735.1298828125,0.006738377058630229,-0.006738377058630229
2025-10-21,markov_oos_thresh,short,-1.0,bearish,0.7657657657657657,6736.75,6735.35009765625,-0.0002078008451775748,0.0002078008451775748
2025-10-21,direct_oos,short,-1.0,bearish,,6736.75,6735.35009765625,-0.0002078008451775748,0.0002078008451775748
2025-10-21,markov_oos_argmax,short,-1.0,bearish,0.7657657657657657,6736.75,6735.35009765625,-0.0002078008451775748,0.0002078008451775748
2025-10-22,markov_oos_argmax,short,-1.0,bearish,0.7657657657657657,6741.33984375,6699.39990234375,-0.006221306502613544,0.006221306502613544
2025-10-22,markov_oos_thresh,short,-1.0,bearish,0.7657657657657657,6741.33984375,6699.39990234375,-0.006221306502613544,0.006221306502613544
2025-10-22,direct_oos,long,1.0,bearish,,6741.33984375,6699.39990234375,-0.006221306502613544,-0.006221306502613544
2025-10-23,markov_oos_thresh,short,-1.0,bearish,0.7657657657657657,6703.64990234375,6738.43994140625,0.005189715985964183,-0.005189715985964183
2025-10-23,markov_oos_argmax,short,-1.0,bearish,0.7657657657657657,6703.64990234375,6738.43994140625,0.005189715985964183,-0.005189715985964183
2025-10-23,direct_oos,short,-1.0,bearish,,6703.64990234375,6738.43994140625,0.005189715985964183,-0.005189715985964183
