Date,strategy,side,signal,market_state,pred_conf,entry_price,exit_price,intraday_ret,ret
2025-05-16,markov_argmax,long,1,bearish,0.7534246575342466,5929.08984375,5958.3798828125,0.004940056540613025,0.004940056540613025
2025-05-16,markov_thresh,long,1,bearish,0.7534246575342466,5929.08984375,5958.3798828125,0.004940056540613025,0.004940056540613025
2025-05-19,direct,short,-1,bearish,,5902.8798828125,5963.60009765625,0.010286540815534817,-0.010286540815534817
2025-05-19,markov_argmax,short,-1,bearish,0.7348484848484849,5902.8798828125,5963.60009765625,0.010286540815534817,-0.010286540815534817
2025-05-19,markov_thresh,short,-1,bearish,0.7348484848484849,5902.8798828125,5963.60009765625,0.010286540815534817,-0.010286540815534817
2025-05-20,markov_argmax,short,-1,bearish,0.7348484848484849,5944.66015625,5940.4599609375,-0.0007065492731462841,0.0007065492731462841
2025-05-20,markov_thresh,short,-1,bearish,0.7348484848484849,5944.66015625,5940.4599609375,-0.0007065492731462841,0.0007065492731462841
2025-05-21,direct,short,-1,bearish,,5910.18017578125,5844.60986328125,-0.011094469297009635,0.011094469297009635
2025-05-21,markov_argmax,short,-1,bearish,0.7348484848484849,5910.18017578125,5844.60986328125,-0.011094469297009635,0.011094469297009635
2025-05-21,markov_thresh,short,-1,bearish,0.7348484848484849,5910.18017578125,5844.60986328125,-0.011094469297009635,0.011094469297009635
2025-05-22,markov_argmax,short,-1,bearish,0.7348484848484849,5841.259765625,5842.009765625,0.00012839696060318317,-0.00012839696060318317
2025-05-22,direct,short,-1,bearish,,5841.259765625,5842.009765625,0.00012839696060318317,-0.00012839696060318317
2025-05-22,markov_thresh,short,-1,bearish,0.7348484848484849,5841.259765625,5842.009765625,0.00012839696060318317,-0.00012839696060318317
2025-05-23,markov_thresh,short,-1,bearish,0.7348484848484849,5781.89013671875,5802.81982421875,0.0036198694553331023,-0.0036198694553331023
2025-05-23,direct,long,1,bearish,,5781.89013671875,5802.81982421875,0.0036198694553331023,0.0036198694553331023
2025-05-23,markov_argmax,short,-1,bearish,0.7348484848484849,5781.89013671875,5802.81982421875,0.0036198694553331023,-0.0036198694553331023
2025-05-27,markov_argmax,short,-1,bullish,0.7348484848484849,5854.06982421875,5921.5400390625,0.011525351912377246,-0.011525351912377246
2025-05-27,direct,short,-1,bullish,,5854.06982421875,5921.5400390625,0.011525351912377246,-0.011525351912377246
2025-05-27,markov_thresh,short,-1,bullish,0.7348484848484849,5854.06982421875,5921.5400390625,0.011525351912377246,-0.011525351912377246
2025-05-28,markov_argmax,long,1,bullish,0.7534246575342466,5925.5400390625,5888.5498046875,-0.006242508553001458,-0.006242508553001458
2025-05-28,direct,short,-1,bullish,,5925.5400390625,5888.5498046875,-0.006242508553001458,0.006242508553001458
2025-05-28,markov_thresh,long,1,bullish,0.7534246575342466,5925.5400390625,5888.5498046875,-0.006242508553001458,-0.006242508553001458
2025-05-29,markov_thresh,long,1,bullish,0.7534246575342466,5939.9599609375,5912.169921875,-0.004678489290374621,-0.004678489290374621
2025-05-29,markov_argmax,long,1,bullish,0.7534246575342466,5939.9599609375,5912.169921875,-0.004678489290374621,-0.004678489290374621
2025-05-30,direct,long,1,bearish,,5903.669921875,5911.68994140625,0.0013584803414454782,0.0013584803414454782
2025-05-30,markov_argmax,long,1,bearish,0.7534246575342466,5903.669921875,5911.68994140625,0.0013584803414454782,0.0013584803414454782
2025-05-30,markov_thresh,long,1,bearish,0.7534246575342466,5903.669921875,5911.68994140625,0.0013584803414454782,0.0013584803414454782
2025-06-02,direct,short,-1,bullish,,5896.68017578125,5935.93994140625,0.006657943869204042,-0.006657943869204042
2025-06-02,markov_argmax,short,-1,bullish,0.7348484848484849,5896.68017578125,5935.93994140625,0.006657943869204042,-0.006657943869204042
2025-06-02,markov_thresh,short,-1,bullish,0.7348484848484849,5896.68017578125,5935.93994140625,0.006657943869204042,-0.006657943869204042
2025-06-03,direct,long,1,bearish,,5938.56005859375,5970.3701171875,0.005356527218701279,0.005356527218701279
2025-06-03,markov_argmax,long,1,bearish,0.7534246575342466,5938.56005859375,5970.3701171875,0.005356527218701279,0.005356527218701279
2025-06-03,markov_thresh,long,1,bearish,0.7534246575342466,5938.56005859375,5970.3701171875,0.005356527218701279,0.005356527218701279
2025-06-04,markov_argmax,short,-1,bearish,0.7348484848484849,5978.93994140625,5970.81005859375,-0.0013597532158163839,0.0013597532158163839
2025-06-04,markov_thresh,short,-1,bearish,0.7348484848484849,5978.93994140625,5970.81005859375,-0.0013597532158163839,0.0013597532158163839
2025-06-04,direct,short,-1,bearish,,5978.93994140625,5970.81005859375,-0.0013597532158163839,0.0013597532158163839
2025-06-05,markov_thresh,short,-1,bearish,0.7348484848484849,5985.669921875,5939.2998046875,-0.007746855037568556,0.007746855037568556
2025-06-05,direct,long,1,bearish,,5985.669921875,5939.2998046875,-0.007746855037568556,-0.007746855037568556
2025-06-05,markov_argmax,short,-1,bearish,0.7348484848484849,5985.669921875,5939.2998046875,-0.007746855037568556,0.007746855037568556
2025-06-06,direct,short,-1,bearish,,5987.06005859375,6000.35986328125,0.0022214249660665875,-0.0022214249660665875
2025-06-06,markov_argmax,short,-1,bearish,0.7348484848484849,5987.06005859375,6000.35986328125,0.0022214249660665875,-0.0022214249660665875
2025-06-06,markov_thresh,short,-1,bearish,0.7348484848484849,5987.06005859375,6000.35986328125,0.0022214249660665875,-0.0022214249660665875
2025-06-09,direct,short,-1,bearish,,6004.6298828125,6005.8798828125,0.00020817269746764566,-0.00020817269746764566
2025-06-09,markov_argmax,short,-1,bearish,0.7348484848484849,6004.6298828125,6005.8798828125,0.00020817269746764566,-0.00020817269746764566
2025-06-09,markov_thresh,short,-1,bearish,0.7348484848484849,6004.6298828125,6005.8798828125,0.00020817269746764566,-0.00020817269746764566
2025-06-10,markov_argmax,short,-1,bearish,0.7348484848484849,6009.91015625,6038.81005859375,0.004808707882878238,-0.004808707882878238
2025-06-10,direct,long,1,bearish,,6009.91015625,6038.81005859375,0.004808707882878238,0.004808707882878238
2025-06-10,markov_thresh,short,-1,bearish,0.7348484848484849,6009.91015625,6038.81005859375,0.004808707882878238,-0.004808707882878238
2025-06-11,markov_argmax,short,-1,bearish,0.7348484848484849,6049.3798828125,6022.240234375,-0.0044863521490209335,0.0044863521490209335
2025-06-11,markov_thresh,short,-1,bearish,0.7348484848484849,6049.3798828125,6022.240234375,-0.0044863521490209335,0.0044863521490209335
2025-06-11,direct,short,-1,bearish,,6049.3798828125,6022.240234375,-0.0044863521490209335,0.0044863521490209335
2025-06-12,markov_thresh,short,-1,bullish,0.7348484848484849,6009.89990234375,6045.259765625,0.0058836026981847755,-0.0058836026981847755
2025-06-12,direct,long,1,bullish,,6009.89990234375,6045.259765625,0.0058836026981847755,0.0058836026981847755
2025-06-12,markov_argmax,short,-1,bullish,0.7348484848484849,6009.89990234375,6045.259765625,0.0058836026981847755,-0.0058836026981847755
2025-06-13,direct,long,1,bearish,,6000.56005859375,5976.97021484375,-0.003931273667733048,-0.003931273667733048
2025-06-13,markov_argmax,long,1,bearish,0.7534246575342466,6000.56005859375,5976.97021484375,-0.003931273667733048,-0.003931273667733048
2025-06-13,markov_thresh,long,1,bearish,0.7534246575342466,6000.56005859375,5976.97021484375,-0.003931273667733048,-0.003931273667733048
2025-06-16,direct,long,1,bearish,,6004.0,6033.10986328125,0.004848411605804515,0.004848411605804515
2025-06-16,markov_argmax,short,-1,bearish,0.7348484848484849,6004.0,6033.10986328125,0.004848411605804515,-0.004848411605804515
2025-06-16,markov_thresh,short,-1,bearish,0.7348484848484849,6004.0,6033.10986328125,0.004848411605804515,-0.004848411605804515
